id_pessoa,id_empresa
p32538,e860
p45634,e4111
p48372,e9795
p81295,e2348
p11045,e6389
p23561,e1322
p48177,e5983
p85382,e8186
p68339,e8901
p89990,e4659
p61448,e9390
p59323,e9057
p93222,e1307
p93878,e2406
p21540,e6475
p42759,e3823
p93108,e474
p46531,e3620
p2373,e5524
p88598,e9189
p57843,e5811
p99055,e3590
p47622,e2754
p29831,e9832
p34158,e9333
p5407,e6092
p41018,e7647
p17096,e3727
p90300,e729
p50206,e8783
p40360,e4701
p58178,e5552
p41697,e1178
p32722,e1656
p35118,e7472
p43810,e351
p52784,e1038
p12201,e2408
p15573,e8826
p13986,e337
p46859,e7324
p16954,e2057
p12698,e4798
p90176,e2271
p24383,e4783
p51679,e4294
p1801,e5175
p75017,e7470
p30647,e5719
p25093,e5377
p74445,e112
p14116,e9482
p6284,e4602
p80211,e6884
p75265,e4200
p41699,e2521
p57042,e8797
p37114,e5390
p26827,e5069
p62825,e7227
p62957,e7979
p30595,e5198
p83602,e6934
p52934,e7335
p39797,e2123
p78085,e1237
p174,e5413
p50690,e7939
p3060,e8985
p38039,e8065
p86749,e6463
p12540,e2970
p95109,e1850
p64990,e5643
p90022,e9039
p17774,e6947
p317,e8760
p22392,e6153
p51049,e9493
p57742,e2533
p63338,e2786
p1957,e2420
p62252,e2727
p60819,e4595
p10717,e817
p15876,e7135
p10010,e1875
p88532,e3226
p34232,e1632
p47059,e7525
p6764,e5643
p3313,e207
p77861,e229
p28946,e1836
p83588,e3450
p31697,e8109
p67137,e775
p81125,e9127
p40267,e851
p92595,e9891
p94186,e2969
p17244,e2684
p25120,e9296
p96217,e1501
p20713,e4319
p95206,e6015
p48106,e2927
p84242,e1345
p17310,e8757
p98632,e8239
p69849,e725
p98316,e5829
p10443,e722
p48673,e6488
p19903,e5188
p63320,e7240
p16001,e1497
p32842,e7440
p24424,e4540
p50484,e2291
p67798,e6298
p64460,e7714
p69856,e5106
p34755,e1198
p50074,e7986
p63118,e7570
p10856,e6129
p59389,e5582
p1266,e4901
p57584,e1002
p24363,e4529
p98160,e5425
p2739,e8161
p6585,e9882
p15227,e8699
p79375,e644
p27663,e5940
p96412,e8790
p18998,e2313
p71544,e7805
p8882,e5601
p40326,e6916
p29310,e2642
p94542,e8085
p33165,e3477
p42416,e9887
p68474,e579
p27296,e5455
p25953,e4286
p99449,e6471
p89553,e4244
p87881,e4999
p53799,e5085
p79288,e9702
p49482,e657
p54957,e9713
p84529,e8361
p28294,e8052
p8288,e1156
p26255,e486
p70627,e6357
p5688,e1375
p59692,e9628
p77343,e2323
p97555,e8097
p69065,e7410
p92523,e8284
p37520,e5805
p72798,e3715
p73757,e2253
p98900,e6937
p22012,e5885
p25980,e5652
p63381,e9448
p44644,e1937
p63821,e9302
p52027,e7654
p14918,e4246
p60691,e8174
p31730,e4008
p52274,e500
p20176,e6282
p72180,e3782
p34013,e5974
p670,e481
p27581,e476
p38273,e7923
p74738,e8760
p21690,e9613
p25975,e728
p84989,e2001
p248,e5738
p38190,e1303
p50002,e5963
p86885,e2813
p11995,e6231
p63612,e7961
p60430,e1584
p99394,e2615
p30045,e133
p92058,e8242
p71304,e2941
p42909,e8790
p80459,e3304
p16791,e4703
p58665,e5792
p313,e8669
p10979,e1974
p21834,e2869
p46253,e6899
p10221,e2181
p69485,e7705
p73953,e1276
p33806,e7633
p19817,e7225
p25788,e5447
p63411,e9145
p59012,e5185
p59616,e6109
p45562,e5464
p25241,e2294
p88512,e6787
p80830,e8229
p71582,e8806
p26003,e514
p83834,e9669
p65402,e5898
p72527,e4422
p75127,e3981
p51522,e6957
p85344,e2448
p49351,e7766
p98170,e7681
p58926,e5114
p69305,e3867
p81392,e8739
p20853,e5963
p12972,e3484
p87062,e29
p46459,e5404
p55768,e277
p36061,e3195
p10257,e8649
p60829,e2198
p82159,e5913
p48665,e2320
p29237,e3498
p57159,e2664
p58445,e486
p90235,e6430
p78117,e1611
p7913,e8243
p19723,e4624
p54968,e1694
p74160,e7373
p32801,e3743
p80391,e1327
p48684,e2631
p98757,e9801
p29449,e2767
p92725,e1915
p13151,e7534
p34225,e6823
p70493,e2092
p69850,e8622
p95228,e9034
p28206,e4380
p47604,e9411
p42618,e5313
p90267,e4200
p13400,e5479
p27287,e3128
p54159,e2314
p18419,e4959
p92414,e9363
p8517,e2632
p80311,e6313
p32893,e9733
p41602,e4559
p2009,e7449
p30922,e1514
p22138,e3972
p59634,e4203
p48128,e2194
p79487,e8021
p48073,e749
p55798,e1671
p32629,e9511
p68256,e6247
p50812,e269
p8596,e8570
p55140,e6620
p14694,e6320
p48891,e9058
p30252,e195
p17392,e1616
p42528,e7703
p34930,e2286
p14343,e8134
p39445,e4161
p16276,e5412
p49916,e3036
p50593,e9321
p77020,e5862
p50905,e1741
p55066,e7793
p52695,e456
p83125,e8751
p32960,e7273
p21590,e7289
p63967,e4007
p38379,e6596
p72239,e8969
p44975,e9349
p82146,e4400
p81831,e7275
p60664,e9325
p79640,e2857
p84493,e1471
p95845,e4019
p69975,e44
p78501,e1451
p9818,e2694
p3411,e2338
p52803,e7189
p53743,e1884
p8329,e7582
p77654,e2614
p61611,e7219
p30170,e1986
p84301,e2370
p99249,e8710
p82207,e6968
p91638,e7939
p59281,e6461
p92544,e426
p38949,e3840
p32775,e5520
p85356,e6567
p67598,e6899
p91236,e1945
p21207,e462
p32092,e1912
p79190,e2985
p21905,e450
p78517,e8981
p73185,e4212
p48384,e7412
p57890,e8421
p14655,e7880
p12348,e4057
p22225,e1395
p58157,e983
p70369,e9283
p82394,e3375
p87354,e7000
p51984,e6729
p79210,e219
p25149,e3503
p19815,e1737
p72844,e223
p17332,e4154
p48553,e9297
p39610,e8019
p36969,e4508
p82770,e4146
p42196,e4554
p92712,e9591
p38283,e2246
p76087,e4059
p67734,e7803
p96174,e1976
p45189,e466
p59109,e3650
p76322,e9737
p59170,e4463
p72910,e4546
p11917,e6444
p66573,e4498
p39212,e1788
p73864,e405
p93988,e4909
p55394,e6508
p2922,e5725
p61132,e6000
p19809,e9766
p64279,e3632
p83931,e7276
p70373,e2947
p93526,e7137
p9854,e2956
p2340,e906
p557,e9787
p61815,e4308
p29784,e4872
p25123,e9943
p46872,e216
p76018,e4187
p51867,e9481
p16526,e6040
p11392,e9888
p39990,e8841
p53654,e2673
p37668,e3234
p28469,e2503
p1549,e8617
p41794,e9032
p27456,e3147
p97362,e2348
p96394,e6623
p8883,e4030
p89200,e5923
p41693,e6366
p45297,e8515
p43767,e3553
p65755,e2285
p92455,e4451
p27163,e7675
p41027,e8646
p8996,e9765
p66636,e6228
p72969,e8031
p593,e8128
p26400,e4196
p54406,e6500
p66373,e2735
p43515,e2668
p93410,e9164
p77604,e8967
p32255,e7081
p88190,e5648
p9240,e3672
p59084,e1879
p58661,e2001
p25116,e63
p52218,e7509
p62338,e6912
p95702,e9355
p70613,e1653
p49035,e6947
p46819,e8793
p52441,e6471
p23112,e1035
p50677,e7076
p63752,e1131
p54602,e2761
p64760,e8347
p31241,e2413
p29436,e5869
p54294,e9885
p83232,e3664
p60788,e8509
p91652,e7472
p83488,e8689
p40234,e5269
p92726,e4278
p84321,e3480
p97745,e875
p76055,e9807
p44190,e5012
p27523,e6322
p52462,e4118
p28344,e508
p64575,e9591
p97715,e4831
p99755,e6120
p22079,e626
p16150,e8686
p22872,e8861
p35346,e4992
p77093,e416
p45985,e1406
p55286,e1756
p98643,e8723
p72269,e1733
p73167,e6523
p13501,e179
p31535,e8677
p84362,e1568
p18169,e6363
p26859,e1885
p90355,e8853
p63798,e9174
p3172,e5665
p13446,e383
p54730,e8717
p5995,e9562
p12606,e2758
p9661,e421
p74643,e8034
p11961,e8749
p2567,e2269
p68719,e7568
p67460,e4518
p35459,e1555
p26866,e9897
p88637,e7518
p60446,e4034
p1222,e9788
p88521,e4563
p77531,e501
p7016,e2222
p7350,e6692
p34732,e1373
p85665,e5726
p16887,e9180
p51956,e676
p13501,e5349
p33879,e5754
p93701,e9837
p94161,e6075
p3463,e4488
p19792,e4334
p14909,e824
p47464,e9431
p4185,e5921
p91345,e4192
p36086,e1315
p7853,e4555
p21089,e521
p90925,e1477
p60936,e767
p47779,e4529
p68020,e509
p4791,e151
p99792,e1187
p11513,e3015
p67402,e6007
p5133,e1565
p92874,e1566
p57036,e6614
p55740,e3133
p62527,e4211
p4429,e9698
p1488,e7481
p35618,e4820
p6280,e3225
p80190,e5132
p78549,e5547
p95931,e3639
p39643,e3071
p60172,e1381
p84015,e9712
p10368,e2898
p17142,e7052
p89344,e4324
p56646,e41
p37040,e3677
p65458,e515
p44000,e4913
p518,e2418
p24765,e5981
p75269,e945
p34769,e3788
p75768,e8513
p1256,e6628
p98992,e3472
p66782,e5080
p8984,e938
p52133,e6386
p82269,e459
p40827,e2271
p42766,e8387
p22730,e3634
p54826,e6790
p77613,e1156
p94240,e4190
p81287,e5572
p98935,e1585
p3609,e9283
p67081,e2891
p44239,e4339
p18333,e9614
p41740,e350
p73440,e8492
p66789,e971
p17762,e2283
p44349,e3098
p22088,e5923
p41115,e3917
p55195,e9942
p33369,e2171
p94990,e8001
p53238,e4704
p32602,e7522
p36695,e9152
p4401,e5638
p66207,e1540
p12520,e4736
p10273,e1727
p56812,e4572
p22408,e4842
p86982,e9595
p27677,e9298
p31703,e9321
p24751,e652
p43805,e9267
p22032,e5106
p75858,e882
p96001,e8190
p82149,e9514
p86860,e1144
p5154,e4293
p37106,e4224
p2748,e5504
p14159,e8034
p13407,e5402
p8040,e3457
p78083,e7189
p33184,e8227
p657,e1553
p29799,e7148
p85731,e1429
p67108,e3823
p18555,e6149
p28983,e8355
p18266,e1359
p9736,e4053
p10824,e5952
p15152,e5170
p64297,e3611
p44871,e2079
p4161,e4780
p63744,e7386
p73529,e81
p49231,e2622
p93028,e8106
p46611,e7273
p36314,e7981
p90023,e9275
p91040,e8838
p16571,e479
p91635,e2812
p29615,e973
p18778,e5564
p96454,e1597
p57139,e594
p91730,e8807
p68717,e5048
p23070,e7474
p43306,e93
p59665,e8884
p43228,e1056
p65057,e6028
p81050,e1531
p10313,e7120
p80481,e786
p9183,e2600
p37457,e9605
p93060,e5382
p30491,e3744
p60006,e2123
p34970,e5467
p76893,e7159
p85826,e1805
p66927,e5270
p71510,e4815
p88519,e3922
p70241,e507
p46689,e9870
p43874,e4370
p70852,e1538
p66860,e68
p35894,e9687
p95783,e6359
p28297,e2933
p47095,e9159
p76692,e7268
p58922,e6402
p58010,e4971
p83638,e2949
p78656,e4444
p38458,e9710
p80600,e5952
p48048,e764
p2847,e9378
p48092,e9407
p40929,e7738
p529,e2609
p4824,e5493
p45117,e7812
p61409,e6324
p19875,e4069
p16902,e894
p75533,e178
p54778,e675
p34827,e1680
p73502,e9972
p37193,e3391
p69901,e9892
p19070,e3694
p17312,e9855
p92320,e2667
p77154,e9195
p45307,e4039
p15509,e7945
p82696,e7015
p66772,e778
p96068,e3427
p16136,e8149
p37439,e7396
p8640,e1049
p80647,e3400
p68175,e3401
p18728,e4718
p6084,e2794
p8183,e2762
p55484,e2787
p90048,e1096
p8513,e5846
p65434,e9845
p50912,e9216
p53209,e1158
p71579,e3547
p48521,e3895
p4987,e178
p80728,e4157
p6012,e6524
p41713,e5954
p42279,e2727
p35457,e7779
p82823,e1782
p72365,e4792
p24643,e4117
p59141,e4831
p98531,e5214
p69408,e613
p1435,e2121
p50806,e813
p93555,e9133
p63930,e6078
p34485,e3529
p48251,e3118
p98104,e836
p27579,e1613
p12152,e7010
p61182,e4664
p42300,e5105
p94659,e9171
p27820,e320
p74013,e5454
p38516,e3679
p13712,e1303
p57578,e8195
p16212,e1044
p29670,e9955
p9007,e7302
p58112,e6408
p69873,e9682
p69590,e4437
p23748,e791
p44601,e334
p4797,e9580
p10845,e3423
p43624,e5440
p61605,e149
p93737,e5771
p50681,e7682
p93184,e2413
p44919,e7001
p7959,e3700
p70383,e7119
p21232,e5699
p89975,e4113
p55189,e350
p5220,e5110
p33118,e4936
p69198,e4370
p95736,e9545
p44627,e3947
p89263,e1931
p84783,e8267
p52924,e528
p38480,e4128
p47546,e5448
p67879,e7301
p45915,e6837
p9125,e9078
p8557,e5246
p59342,e899
p32403,e3329
p5950,e7002
p59930,e7339
p26423,e1932
p36600,e3076
p21527,e1335
p30486,e8408
p24526,e2500
p4056,e1118
p74044,e4536
p22151,e8620
p30463,e5307
p15482,e8111
p69959,e8495
p8789,e9102
p67417,e4253
p65073,e540
p33977,e9879
p40259,e7467
p85929,e6508
p29105,e2676
p85604,e7282
p34159,e4258
p40747,e7722
p53073,e6714
p69788,e2298
p72049,e4745
p24046,e4670
p27213,e8482
p70973,e4282
p95703,e5858
p56742,e7123
p18184,e9781
p43992,e7256
p75414,e8535
p5166,e4936
p30610,e5048
p47188,e3086
p70654,e7365
p18464,e5750
p43496,e8099
p98510,e9540
p68766,e7229
p67726,e5443
p58849,e3236
p51334,e4733
p86324,e1232
p45624,e8191
p2782,e8918
p26037,e6274
p43674,e6702
p61098,e744
p86225,e1376
p4580,e5566
p77821,e8358
p94922,e2438
p52757,e1133
p61259,e4152
p89897,e9882
p65640,e3738
p48990,e9211
p39422,e4121
p53886,e2624
p52420,e1076
p31375,e8741
p47724,e3146
p75543,e9701
p93255,e8379
p22079,e1644
p83874,e5611
p26985,e4508
p33735,e9497
p16644,e4759
p43529,e5128
p92089,e6310
p56436,e4154
p33803,e1260
p36716,e4913
p36726,e4397
p95985,e609
p17402,e5024
p26269,e8245
p81571,e3247
p99012,e110
p42712,e6177
p58457,e6964
p7073,e8844
p28879,e7264
p88941,e9826
p15879,e3505
p86099,e8311
p6031,e921
p26096,e8169
p73586,e7141
p66739,e5785
p30735,e6912
p6787,e9689
p27666,e1350
p811,e897
p15837,e147
p54348,e145
p1087,e1606
p36471,e2061
p39701,e7067
p52177,e4806
p11329,e193
p85639,e1203
p31376,e9911
p56199,e6039
p45649,e2697
p84303,e283
p78120,e4723
p39932,e3807
p33240,e5151
p49661,e4085
p30844,e8699
p3623,e840
p19181,e322
p66802,e3793
p64066,e7468
p85187,e9834
p79448,e7574
p23760,e3896
p13706,e7799
p56906,e1234
p6179,e290
p36993,e2187
p97965,e7839
p23274,e6122
p185,e1782
p38594,e2452
p27009,e2141
p59959,e8410
p37318,e624
p1445,e3956
p79953,e7703
p5652,e6342
p83276,e7375
p32071,e1494
p12519,e6681
p90514,e939
p34030,e6103
p77658,e2729
p85534,e472
p49839,e8076
p67634,e9310
p31308,e4671
p87587,e168
p42077,e5019
p91374,e7768
p74397,e757
p31521,e1685
p85629,e4414
p67240,e1247
p42032,e824
p39119,e3680
p4168,e4514
p47635,e6191
p33286,e7960
p31804,e4404
p30953,e1715
p76298,e7771
p29357,e9010
p60068,e2951
p65530,e5993
p76853,e3052
p52422,e2868
p90187,e3010
p11880,e5652
p55774,e5310
p65640,e2151
p51956,e7242
p53792,e3881
p67214,e7628
p55691,e1251
p18486,e4962
p18028,e8266
p21321,e5397
p37261,e5289
p19552,e9203
p24581,e5222
p85321,e4108
p66545,e54
p99430,e782
p36658,e7673
p47761,e6731
p32837,e9113
p2010,e885
p44927,e9951
p21358,e9159
p84747,e5242
p18136,e137
p32097,e933
p93115,e3153
p802,e593
p83898,e8729
p61523,e2550
p15229,e6039
p15134,e9250
p99084,e1215
p34770,e3740
p83545,e9608
p55231,e1530
p93391,e4080
p7939,e9118
p10782,e7176
p80576,e8072
p38907,e2278
p8290,e4122
p63979,e9148
p29076,e4686
p49757,e3234
p34505,e652
p46078,e6975
p99947,e9140
p29632,e4521
p60560,e5812
p46470,e1312
p41096,e942
p27420,e257
p5924,e1090
p45770,e2715
p15953,e9292
p57241,e4444
p36954,e6716
p57008,e7284
p37776,e3180
p95845,e9435
p70438,e7282
p29895,e8145
p92067,e737
p73416,e9333
p28348,e2297
p86207,e9971
p52689,e527
p76749,e5736
p4279,e9412
p27457,e4923
p19004,e7208
p75763,e2704
p95186,e4073
p26818,e4629
p34101,e9557
p42229,e2075
p76156,e4245
p35857,e1045
p68122,e2403
p23200,e2925
p68057,e7183
p8131,e3781
p53910,e8177
p94566,e6858
p61713,e324
p26910,e8328
p21082,e1795
p63469,e5059
p68447,e7200
p94179,e2331
p20668,e557
p7603,e4971
p56352,e6566
p32368,e2784
p19445,e5557
p17832,e1031
p50196,e7793
p2779,e8421
p50747,e4028
p21993,e8683
p4987,e7353
p37608,e1873
p7729,e2526
p10086,e6169
p76617,e8430
p56948,e477
p31692,e5522
p33978,e2115
p49885,e8410
p30226,e4124
p7762,e9134
p5737,e2145
p90332,e5538
p37605,e5513
p64915,e4241
p7109,e1142
p17138,e1818
p7320,e9100
p21329,e8426
p36057,e6715
p24482,e3862
p14458,e6134
p56611,e2370
p32983,e1093
p41274,e9148
p64829,e4024
p6606,e6601
p36131,e9021
p90587,e5131
p16303,e6197
p99948,e6284
p54830,e8090
p6832,e2361
p21386,e8497
p90329,e216
p54234,e1351
p89596,e4669
p32418,e9530
p5230,e4558
p38000,e8457
p65333,e8479
p39056,e4279
p19778,e8795
p32438,e1786
p37462,e7616
p42983,e2378
p81551,e4599
p87279,e8474
p55052,e4101
p40484,e8517
p88984,e2593
p64216,e9125
p82383,e7673
p88767,e1645
p26627,e6921
p46999,e9798
p74263,e3540
p93257,e3240
p84097,e4357
p83564,e3011
p73079,e5471
p96215,e9789
p1064,e1775
p38890,e8345
p46460,e8899
p90196,e1284
p8726,e476
p69249,e9279
p80217,e1936
p67503,e2878
p2771,e8504
p76261,e2811
p62982,e2507
p98318,e4852
p20670,e9134
p83718,e9342
p8803,e9761
p31222,e4869
p36807,e989
p9376,e1755
p77963,e5423
p97099,e3099
p14865,e8951
p38784,e9727
p90758,e8893
p41442,e6898
p21165,e2131
p81318,e8679
p98656,e6994
p27857,e4208
p42823,e6547
p59520,e2003
p76930,e5603
p74351,e1139
p62456,e2224
p37871,e5825
p64947,e3507
p76222,e9713
p13607,e364
p47744,e2599
p85011,e7711
p46079,e2759
p17179,e4159
p31337,e569
p46366,e9101
p63936,e4954
p1556,e4599
p45139,e265
p8360,e8846
p41303,e2869
p39883,e209
p26265,e5724
p625,e2495
p83419,e7763
p4195,e293
p95456,e3592
p99807,e7571
p15377,e7720
p46647,e6926
p97899,e149
p14201,e4529
p36543,e961
p60057,e1022
p86379,e4816
p88321,e6266
p33352,e4721
p37800,e1233
p54269,e8778
p32403,e7479
p78436,e2218
p22537,e1610
p63979,e5615
p7225,e2100
p71583,e5336
p35755,e174
p91789,e890
p86382,e4134
p6995,e7138
p9213,e8591
p55617,e7181
p45008,e2398
p93975,e2673
p53658,e1163
p9416,e8979
p79310,e6027
p77076,e7220
p16739,e8370
p14822,e8697
p41337,e9345
p65834,e4629
p94822,e5995
p96564,e5321
p63150,e1059
p77806,e1786
p89887,e9462
p85734,e9423
p98191,e1525
p78470,e3037
p68071,e2322
p7886,e6384
p85357,e3552
p86585,e5205
p2729,e5231
p65011,e7108
p7139,e2740
p99400,e1611
p54613,e7435
p29108,e7033
p89639,e5618
p15568,e9393
p30736,e5609
p33039,e602
p28608,e5121
p54085,e2320
p7496,e8879
p68892,e3934
p32817,e7177
p89429,e6864
p89735,e5659
p29919,e9415
p30209,e913
p72188,e2711
p64675,e424
p90343,e4789
p88455,e8937
p61094,e6421
p8572,e4899
p51743,e4013
p12974,e2381
p64000,e9812
p38030,e6679
p90185,e8171
p38081,e8810
p44613,e1417
p31814,e2069
p24206,e5921
p43974,e3301
p41336,e9692
p91227,e7827
p44880,e8866
p20132,e9029
p24925,e9882
p34294,e4534
p86658,e534
p9121,e6864
p80520,e5808
p50354,e2505
p16019,e7149
p75478,e3749
p93212,e3339
p61911,e6452
p73489,e6411
p58165,e5771
p53301,e2366
p12245,e6453
p45728,e7670
p99329,e5966
p535,e6608
p40365,e9568
p79207,e9265
p43117,e8409
p47923,e2187
p46456,e1747
p6083,e7282
p80328,e8859
p43850,e7794
p26931,e7616
p51073,e6835
p87091,e8536
p29588,e8064
p50275,e2638
p19623,e248
p73054,e9045
p34059,e9579
p7033,e7020
p19056,e1040
p89494,e9062
p81296,e2190
p99578,e3506
p33489,e371
p56667,e5352
p42869,e9017
p32149,e5347
p96955,e2716
p48322,e7354
p31445,e5135
p17921,e626
p75228,e3359
p44603,e9425
p77728,e173
p40990,e417
p86039,e8526
p49359,e4954
p90072,e315
p6180,e5626
p2742,e168
p39439,e7607
p23077,e4258
p67899,e2453
p11306,e2291
p79624,e8233
p71187,e6718
p16545,e2588
p35757,e9304
p30698,e7976
p92438,e3620
p50994,e5098
p32623,e3808
p12010,e2927
p56402,e8556
p40852,e4016
p80765,e2028
p37915,e5676
p96506,e2002
p87988,e9508
p90493,e6955
p98766,e9739
p50125,e6249
p24063,e9716
p37630,e719
p84953,e4466
p4912,e1839
p47656,e4021
p63394,e6479
p39493,e1238
p20975,e6760
p5795,e2615
p93720,e2337
p34199,e4436
p19678,e7418
p37643,e5773
p7817,e3475
p40158,e4363
p22047,e8288
p71356,e2299
p57192,e3526
p97443,e5473
p6882,e3835
p30852,e5351
p49587,e2403
p76318,e5840
p29340,e9997
p86340,e8514
p21524,e5174
p18612,e7360
p86100,e3224
p32103,e3562
p41977,e5063
p4459,e1442
p15385,e4060
p30778,e1696
p25052,e357
p93012,e3071
p66720,e7278
p5635,e9273
p18194,e1141
p55281,e883
p70538,e3603
p37294,e2352
p95414,e7407
p50702,e7103
p30535,e6304
p80649,e400
p16981,e4532
p67886,e1030
p94856,e4623
p47360,e3249
p32885,e4438
p83961,e4466
p56016,e4415
p89186,e8611
p96091,e5889
p42592,e8740
p22247,e6415
p76544,e2398
p27551,e6456
p61734,e7972
p2088,e6816
p389,e6932
p92237,e1527
p17200,e56
p53174,e3641
p75044,e4005
p89740,e9148
p77332,e2936
p96948,e6605
p57171,e2420
p27211,e7967
p256,e8818
p57198,e2987
p43525,e6885
p56715,e4825
p74278,e1267
p97066,e3243
p99914,e7914
p93388,e3631
p22407,e9906
p31969,e3202
p66345,e145
p57601,e650
p21170,e7014
p14311,e846
p22737,e4037
p5850,e1487
p86823,e3597
p30169,e733
p12319,e7896
p92728,e3395
p27226,e3776
p8772,e6057
p82108,e4398
p61778,e5879
p24135,e40
p19945,e6867
p69873,e2853
p35090,e4975
p95751,e5249
p57950,e5000
p70053,e6321
p64422,e2628
p51673,e5993
p31553,e716
p11048,e9618
p80591,e4010
p84575,e2821
p20981,e2424
p64199,e6211
p8680,e2967
p47070,e1334
p93687,e4259
p31146,e560
p13120,e3232
p40457,e1717
p60174,e1502
p25074,e1905
p31353,e3949
p54944,e8723
p4513,e8970
p54162,e1527
p56040,e4260
p92930,e8571
p11844,e667
p6741,e944
p84575,e5841
p37380,e5734
p25831,e9247
p83249,e5572
p23023,e51
p34082,e6942
p79883,e9278
p15951,e5722
p63849,e1249
p84334,e3981
p60829,e6568
p34020,e8282
p82443,e5307
p56770,e5414
p18432,e7461
p49408,e3461
p35136,e5235
p84528,e8335
p73918,e8892
p85290,e4716
p51333,e5068
p23021,e5640
p27433,e5543
p39078,e8844
p56272,e1236
p65883,e5848
p49616,e919
p71565,e7474
p23041,e4839
p47788,e3421
p52632,e1652
p24971,e685
p87695,e2758
p56729,e8503
p79963,e8339
p99969,e6275
p34266,e4207
p79549,e5761
p93469,e1698
p49819,e7290
p9474,e630
p18505,e7415
p97677,e8621
p8174,e6254
